Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
HP_LOCALIZED_SKIN_LESION	0.23153264506217175	0.05310249077184248	0.957650246906026	1.0	1.0	828	ARHGAP31,HLA-DQB1,EDN3,NOTCH1,A2ML1,NSUN2,ATP2C1,CCR1,OCA2,KRT16,TNFRSF11A,XRCC2,PLCB4,KIT,RBM28,FERMT1,AGBL5,WASF1,C1R,FANCC,NFIX,GJB3,IDH2,KIF1B,CDH3,PUS3,ACTL6A,PERP,MSL3,PROM1,CCL2,ZNF462,CEP57,PLOD1,AQP5,NCF1,LAMB3,GFI1,CDHR1,FANCE,MRAS,KIF11,LIMK1,POLR1C,CCT5,NCAPG2,TULP1,HPDL,PRPF3,RFC2,ACTB,SOS1,KIF15,CTSC,IKZF1,IL12A,EDN1,NCF2,PUS7,KRT5,SOX10,CDK4,ITGB2,SLC35C1,RRAS2,CHRNG,TCOF1,IL7,HLA-B,CRIPT,CYP27A1,GRHL3,GLMN,IL6,MCTP2,RP1L1,STAT4,EGFR,EXT2,ODC1,CDKN2C,EED,LAMC2,STEAP3,SOX9,FANCA,RAB23,RAD51,RP9,PSTPIP1,PTPN22,MPL,CNGB1,ALPL,NCF4,TAPBP,CLDN4,SATB1,RIPK4,TRAF3IP2,FLNA,BMS1,GJB4,LBR,PPP1CB,SH3PXD2B,KRT83,SYK,RLBP1,C1S,CNGA1,DSC3,CTLA4,PTDSS1,HS2ST1,SHANK3,TGM5,MMP1,CLDN1,NAA10,SKI,FAS,BUB1B,KLHL24,MSH2,WAS,PUF60,BUB1,FANCB,ITGA6,KRT17,NXN,BTK,CSTA,KCNJ2,PTCH1,ELOVL4,NRAS,IL12B,ANKRD11,KLHL7,HCCS,DKC1,CYBA,HIRA,MED27,KRT6B,FANCL,DOCK3,CDKN2A,MSH6,DVL3,GSN,MTAP,EXTL3,KCNAB2,IFNG,SMO,GATA6,NEK2,ZNF469,CD96,TRPV3,CBL,KIF1A,FERMT3,CLEC7A,FANCG,RFWD3,CLIP2,GJB6,POLD1,BLM,DHX38,NF2,TNFRSF1B,TGFB2,VANGL2,TRMT1,EDAR,TAP1,MEFV,SLC7A14,TRIP13,TMC8,KRT6A,NKX2-5,TAP2,LMNA,RECQL4,RGR,AK2,MAD2L2,UBE2T,TCF20,CPOX
HP_PULMONARY_ARTERY_HYPOPLASIA	-0.2407252906168504	-0.05292087951126784	0.9577949482611159	1.0	1.0	6	AASS,MYH7,TRAIP,MGP,PLXND1,MMP21
GOBP_GALACTOSE_METABOLIC_PROCESS	-0.2115042278593805	-0.0529181254619146	0.9577971425998286	1.0	1.0	9	B4GALT1,GALK2,SLC35A2,GALM,GALK1,CHST1,GLB1,GALE,GALT
GOBP_ACTIN_FILAMENT_BASED_PROCESS	0.21994799096974743	0.05291797362089551	0.9577972635819205	1.0	1.0	728	KANK1,NCK1,CD47,FAM171A1,DOCK2,EHBP1,ATP2C1,CXADR,IQGAP3,CAPZA1,TNNT2,WIPF3,XIRP1,KIT,SH3BP1,TRPV4,TMSB15B,TF,WASF1,ANLN,FRMD3,STAP1,ATP1A1,SFRP1,NCK2,ACTN4,PSTPIP2,ARHGEF2,PPARGC1B,RAP2A,F11R,SELE,AGAP2,SUN2,ARPC4,RHOQ,FMNL2,MRAS,MYO1E,LIMK1,HSP90B1,DSC2,SMTN,NCKAP1,GPM6B,C9orf72,VPS4A,RAC2,PLS3,PARVG,ODAM,EFNA5,SVIL,ACTB,VASP,CAPZA3,RHOF,PTK7,DBN1,GHRL,CCR7,EDN1,RND3,CDC42BPG,TNF,FSCN1,EPB41L2,TWF2,CAMK2D,DNAJB6,COTL1,CNN3,GRHL3,ACTR3,SRF,CXCL1,MYO1H,ARHGEF10L,TLN1,SPTBN2,BCR,ASB2,ARHGAP28,PLEKHG2,CFLAR,CALR,WASF2,RTKN,MARCKSL1,PAM,WNT11,PFN2,FGD2,TMSB15A,PSTPIP1,CAPG,NCKAP1L,PROX1,TRIM27,PPM1F,DIAPH3,BAIAP2L2,ARHGAP25,LCP1,FLNA,S100A10,ARPC2,FES,ARPC5L,INA,SDCBP,SCN1A,MYPN,CSRP2,MET,FMNL1,CALD1,SORBS2,SHANK3,CDC42EP1,CDC42EP3,IQSEC3,DIAPH2,WAS,TMSB10,HCK,KCNE3,OBSCN,TMOD2,ABI1,CNN2,CCDC88A,KCNJ2,TMOD1,RHOG,CX3CL1,ACTN1,ANKRD1,CIT,ARPC5,AMOTL1,ARPC1A,HCLS1,SCN5A,CFL1,MYO1F,AIF1L,WIPF1,SMTNL2,AIF1,ITGB1BP1,PFN1,CORO1C,GSN,BIN1,DMD,PLEK,KANK4,PARVB,ANXA1,TPM4,CORO1A,TRIP10,FAM107A,LIMK2,GAS2L3,FHL3,GMFG,MPRIP,RDX,PTGER4,PAK3,STMN1,ELMO1,ACTR2,ACTBL2,ARHGAP26,ZYX,ARPC1B,S1PR2,NF2,TYROBP,ADD2,WASF3,MYO1G,MARCKS,SH3KBP1,BAIAP2L1,MICAL3,NKX2-5,TACR1,PDE4B,DSG2,MYO9B,MAD2L2,FAT1
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	-0.22897846033611807	-0.05289794343257215	0.9578132230070666	1.0	1.0	7	CXCL12,MEGF8,SEMA5A,BMPR2,DSCAM
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	0.2317315190775773	0.05288976721034272	0.9578197375690813	1.0	1.0	1144	FOXC1,KIF14,NOTCH1,CHODL,TOX,LILRB3,LILRB4,CD86,PTPN2,CCR1,SEMA4D,LGALS9,MAFF,PRKX,FZD9,WNT6,FOXC2,LIF,PLXNA2,CTNNBIP1,ERRFI1,XRCC2,MATN1,KIT,S100A1,FERMT1,ZFP36L2,WDR62,PRMT1,CCL3,AMTN,PGK1,LPIN1,DCT,NR2E1,CFTR,ITGB8,CRTAM,SFRP1,PML,DLL3,FAIM,LTF,E2F1,CDH3,ETS1,SPHK1,PRKCB,RARB,PPARGC1B,HLA-DRB1,EMILIN2,CD40,PROM1,NDEL1,F11R,ANGPTL3,FOXP3,MALT1,IL34,PTPRC,GDF5,FCRL3,LIMK1,HLA-DRA,ADM2,TNFAIP3,BTN2A2,BMP6,GPM6B,LILRB1,IL15RA,TCF7,ANGPTL4,ATF4,FAM20C,KDM1A,IL12RB1,LYN,PTPRZ1,CEBPB,UBASH3B,HIF1A,IL2RA,EFNA5,FBXO5,MEIS2,IL7R,SOS1,KLK8,SOCS1,CTSC,IL18,TNFSF9,RGS2,DBN1,GHRL,OSR1,LTA,EDN1,PRKCA,TLR9,PPARA,SOX11,C3,SOX10,PIK3CD,SOX4,ADA,ZNF488,GPR171,ZAP70,TNF,VEGFA,PPP1R16B,SERPINE2,HSF1,LRP8,TWF2,IL7,HLA-B,CEACAM1,EPHB2,IL6,SRF,CD2,IRF4,MAPK7,RETN,SRGN,GAL,CD80,PLXNA1,IL27,DMRTA2,HPSE,NUMBL,STK25,ID4,EPHB1,ANKH,PNP,WNT11,SOX9,FANCA,EPHA2,ADAMTS1,MPL,E2F2,NCKAP1L,TMEM176B,PDE3B,RIPK2,PROX1,EVI2B,TBX21,C1QC,SOCS5,DKK1,YWHAH,ESRP1,LILRB2,TIAM2,TGIF2,MYC,EPHB3,SEMA7A,IKZF3,VNN1,CDK1,IL13,POU4F1,MIR17HG,PIM1,COL4A3,ESRRA,DUSP9,FES,JAK3,CXCL10,RHEB,TRPV2,RUNX3,CXCL13,CR1,IL1RAP,CHD7,SOX6,SYK,DNAJB11,TRIM16,CTLA4,POR,MMP20,SHANK3,ETV4,SAV1,FASLG,SPI1,LPAR3,SKI,IL1B,LAG3,FKBPL,ZBED2,DISC1,CDK6,ADM,PARD3,EGLN1,MBP,ZNF683,KRT17,CD74,ANXA3,RTN4R,WWTR1,GPR55,RGN,VASH2,BTK,TRADD,PTCH1,IL12B,SASH3,EZH2,CX3CL1,DOCK7,SLITRK2,MESP1,L1CAM,CD27,CHI3L1,MAP2,TLR2,HCLS1,SPRY2,CYP26B1,CFL1,PRDM1,BIN1,IFNG,RBM15,HDAC2,NFKBID,PPARD,SMO,GATA6,ANXA1,CD4,WNT10B,SOX8,SFN,CXCR4,IL1RL2,SMAP1,ANKRD27,B4GALT5,MTMR2,MAFG,MCF2,PAK3,ACTR2,GLG1,MMP9,FGF9,S1PR2,IL23A,COL4A2,NF2,TGFB2,TNFRSF21,TNFRSF1B,IL15,CCR2,WASF3,CST7,HMGB3,TSPO,ASPM,CD83,RNF112,GRHL1,NKX2-5,ADAMTS9,BMP2,SLAMF8,TMIGD2,IL4I1,SEMA5B,HTATIP2,AHSG,CBFB,SLC39A12
GOBP_MYOBLAST_PROLIFERATION	-0.18938361092651074	-0.05279286661910576	0.9578969451897117	1.0	1.0	14	HGF,MALAT1,ZNF609
HP_ABNORMAL_RESPIRATORY_SYSTEM_MORPHOLOGY	0.21454882700769792	0.05276277520513639	0.9579209212484279	1.0	1.0	1146	ARHGAP31,HLA-DQB1,BIRC3,NOTCH1,PSAT1,A2ML1,SMARCA4,CCR1,CDC45,MID1,FOXC2,TGM1,PLCE1,ADAMTS3,OCA2,TNNT2,GALNS,TNFRSF11A,MSN,PRKAG2,XRCC2,FERMT1,SLC6A14,KCNN4,FARSB,TRPV4,CDCA7,WASF1,ANLN,KATNB1,STIL,FANCC,NFIX,MRPS22,CSF2RA,PML,DLL3,NIPAL4,SLC26A9,CDT1,ACTN4,ATP11A,ACTL6A,MUC5B,RARB,PERP,FOXP3,IRAK1,MALT1,CEP57,LAMB3,PLOD1,NCF1,PLCG2,PTPRC,GFI1,NUP160,FANCE,MRAS,KIF11,MYO1E,LIMK1,CD79A,POLR1C,SMCHD1,CD19,KCNJ10,DONSON,HPDL,FAM20C,CHEK2,SH2D1A,TTC7A,SLC11A1,IL12RB1,RFC2,MEIS2,IL2RA,IL7R,NUP93,IFIH1,CD3D,SOS1,CSF2RB,SOCS1,CTSC,MS4A1,IKZF1,EMG1,IL12A,EDN1,NCF2,MKRN3,ALG3,PUS7,SOX11,TFG,KRT5,SOX10,GTF2E2,PIK3CD,SOX4,ADA,ZAP70,CD247,BCL11B,ARHGEF1,SLC35C1,RRAS2,CD40LG,CHRNG,TCOF1,HLA-B,GRHL3,CYP27A1,GLMN,IL6,DNMT3B,SLC34A2,MYO1H,MCTP2,IL2RG,STAT4,EGFR,EXT2,CD3G,ANKH,PNP,LAMC2,SOX9,TRIM2,FANCA,ICOS,RAD51,PTPN22,PHGDH,ALPL,CD8A,NCF4,OPTN,LAT,TAPBP,FCHO1,CLDN4,UGP2,MCM4,SATB1,RIPK4,FAM13A,MOGS,DHCR7,TRAF3IP2,KCNJ6,LRP12,RSPO2,FLNA,SLC7A7,SIX3,CD3E,COL4A3,JAK3,LBR,PPP1CB,IVNS1ABP,SYK,EXT1,IFNGR1,ITK,PSMB9,MAN2B1,CTLA4,POR,HS2ST1,SPINK1,FASLG,NAA10,BUB1B,FAS,IL2RB,MSH2,DSG1,WAS,PUF60,BUB1,FANCB,MYD88,CHRM3,IL21R,NXN,BTK,MAP3K8,KCNJ2,PTCH1,TIMM8A,NRAS,IL12B,CLCA4,DKC1,RPL5,PKP1,PSMB4,CD27,CYBA,HIRA,MED27,BNC1,FANCL,DOCK3,GIPC1,CDKN2A,PFN1,CASP10,DVL3,GSN,ADARB1,GAS1,IFNG,MSH6,TCF3,SMO,GATA6,CD4,TRPV3,CORO1A,CXCR4,KIF20A,KIF1A,CR2,CLEC7A,FANCG,RFWD3,BACH2,CLIP2,SMARCB1,LCK,BLM,TNFRSF1B,TGFB2,TRMT1,COL11A2,NUP205,DCLRE1C,SH3KBP1,COG4,TAP1,LMNB1,PDHA1,CD79B,RELB,NFKB2,FCN3,TRIP13,RYR1,GMNN,NKX2-5,TAP2,LMNA,AK2,BMP2,MAD2L2,UBE2T,SEMA4D,CEP55,TCF20,MYCN,TNFRSF13C,DNAH11,HAAO
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	0.2203415596573688	0.05275784994561383	0.9579248455711851	1.0	1.0	14	
GOCC_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	0.25179004461507215	0.052683458164665686	0.9579841191928249	1.0	1.0	9	GRIN3A,GRIN3B,GRIN2D,GRIN2B
GOCC_CONTRACTILE_FIBER	0.15450048191464485	0.052682431318747225	0.9579849373611324	1.0	1.0	218	MYBPHL,SVIL,SCN5A,SMTNL2,FKBP1A,RYR3,FLNA,BIN1,CORO1C,DMD,PARVB,TNNI2,TNNT2,IDO1,SMPX,MYH15,TPM4,ACTN2,ENO1,SCN1A,MYPN,CSRP2,FHL3,JPH2,CALD1,SORBS2,TWF2,GLRX3,SLC2A1,DNAJB6,DEK,ACTN4,ASB2,SYNM,FBXO32,OBSCN,TMOD2,HABP4,CRYAB,RYR1,DES,MYBPC1,TMOD1,PDE4B,ACTN1,ANKRD1
HP_NEOPLASM_OF_THE_GALLBLADDER	-0.2403415708066596	-0.05259112553387968	0.9580576879847784	1.0	1.0	6	MST1
GOCC_ENDOSOME_MEMBRANE	-0.18956720108663339	-0.05240314481498032	0.9582074683620736	1.0	1.0	474	TOM1L1,ERBB2,CHMP2A,VPS25,RAB5C,VPS37D,CD63,STAM2,RABEP1,SNX14,APPL2,ATP7A,VPS52,SCARB2,SCAMP4,ARHGAP1,TSPAN15,BECN1,SCAMP1,ARL8B,CD164,MREG,USP8,SNX2,ZFYVE28,RAB11FIP3,ABCA3,SORL1,MON2,IFITM2,ABCA2,TSG101,SLC1A1,AP1G2,RAB17,SNX19,ABCC5,TMEM106B,TMEM175,VPS33A,AP2B1,KIF16B,RAB14,SLC29A3,FLT3,TMEM184A,NDFIP1,SNX25,VPS37C,STEAP2,YIPF1,IRAK4,OSBPL6,ECE1,ATG16L1,PSEN1,CLCN3,SCAMP2,SNX13,PLEKHF2,RAB27B,TAB3,SNX1,CLN3,APH1B,VPS39,GPR135,TMEM9B,BAIAP3,CHMP5,ZFYVE16,CHMP4A,ATP6AP1,RAB11A,RABEPK,TPCN1,RET,RAB5B,CLTC,KCNH1,RHOBTB2,TMEM59,ATP6V0A1,VPS41,SLC48A1,ZNRF2,GNPNAT1,ZFYVE27,VPS18,UEVLD,ZDHHC11,RHOB,SNX30,RAB21,ARHGAP32,RAB31,ANXA6,SLC6A4,INSR,WDR44
GOMF_PROTEIN_CONTAINING_COMPLEX_BINDING	0.22617615161938404	0.052350213691757574	0.9582496433986427	1.0	1.0	1128	ACTN2,FERMT1,EPCAM,ICAM5,JMJD6,NOD1,NCK2,ACTN4,ACTL6A,SMURF1,NDEL1,SCARB1,ARRB2,FCER2,CRYAB,GNAL,HLA-A,FMNL2,TGFBI,TULP3,ITGB4,SRC,LYN,FBXO5,MLLT10,ITGAX,IFIH1,ADRM1,FGR,MYH6,PPIA,GCLM,DNTTIP1,SERBP1,FZD5,SND1,PPARA,NPLOC4,PRMT2,FSCN1,PTX3,C1QTNF1,RPS3,CDH26,CDC20,LRP8,PRNP,CD40LG,COTL1,EIF5A2,HLA-DMB,EGFR,CLTA,EPHB1,PSMG4,PSTPIP1,HLA-DOB,MTA2,TAPBP,LILRB2,CD3E,PIM1,ARPC5L,RAB32,ACHE,NAA10,IL1B,ITGA6,PFKP,GNB4,KLRC1,TMOD1,CX3CL1,PKP1,DMD,PSME4,DERL3,CORO1A,TUBB,ACTR2,S1PR2,ADD2,GPSM2,CIB2,SYNM,PTPN2,CXADR,MLKL,TNNT2,MYH15,PSMG1,ANXA8,WASF1,KATNB1,NTSR1,ZNF598,ITGB8,MMP12,TSHR,BAK1,GBP1,BICD1,PSMG3,ACTR3B,VPS4A,MFGE8,MS4A1,ITGB2,ICAM1,TWF2,EPHB2,ACTR3,MYO1H,INSL3,ERI1,CAPG,GNAI1,TIMM50,CD8A,FCHO1,LCP1,CD226,FCER1G,COL4A3,SDCBP,EGFL6,CLSPN,PLK1,MYO10,DNAJC2,MSH2,SF3B3,DISC1,DZIP1,RTN4R,PTCH1,VCAM1,EZH2,ACTN1,ARPC5,HIRA,HCLS1,AIF1L,XPO5,CORO1C,GSN,ZC3H18,HDAC2,CD4,GMFG,FERMT3,PCOLCE2,SMARCB1,SEC61A1,GJB6,SNRPG,MMP9,MYO1G,TMEM201,PPIB,HMGN3,HLA-DQB1,CRP,SMARCA4,CAPZA1,SERPINH1,TRPV4,CDCA5,EIF5AL1,SPAST,BRD4,F11R,ACTR3C,PTPRC,CLNK,MYO1E,ADM2,MTTP,LILRB1,PLS3,HMGN4,SVIL,ACTB,CAPZA3,BIRC2,DBN1,KRT74,CTSB,VLDLR,CRIPT,BICD2,UBD,TLN1,PCNA,CFLAR,CALR,MARCKSL1,CD3G,ICAM4,TMEM147,DCLRE1B,ABCE1,FCAR,MBD2,NUF2,CUL2,ARPC2,SYK,DLGAP1,FCGR1A,CCDC88A,CENPF,FBL,NRAS,RCC1,TLR2,EIF5A,CFL1,MYO1F,BIN1,PTPRF,ICAM2,LCK,PLCB2,CTSS,SNX3,NF2,GEMIN4,EIF3C,SNRPD1,CIITA,SNRPA,MARCKS,GRB10,NOP58,PANX1,ANGPTL3,FCGR1B,BIRC3,DOCK2,IQGAP3,XIRP1,NOLC1,SACS,MUTYH,CFTR,UBE2S,ITGB7,PSTPIP2,HLA-DMA,HLA-DRB1,KLRC2,PLTP,LAMB3,SSRP1,ADAM17,VIM,ARPC4,HLA-DRA,TULP1,PPIH,PTPRZ1,HLA-DQA1,WDR12,FKBP1A,PRKCA,UCHL5,DYNC1I1,EPB41L2,RAP1A,SPTBN2,WASF2,EED,HSPD1,NCKAP1L,MTIF2,ITGAE,PES1,MYC,SEMA7A,FLNA,KLRD1,P2RX1,FMNL1,PDE6G,PTCD3,SEC61G,NDUFA9,RCSD1,GNAI3,CD74,TRADD,DAB2IP,IL12B,ADAM15,ARPC1A,FBLN5,AIF1,ITGB1BP1,MSH6,BOP1,ATMIN,KRT14,PSMD14,TPM4,NEIL3,GAS2L3,MPRIP,COCH,FGF2,ARPC1B,WASF3,GNA15,SLFN14,HLA-E,PINX1
GOMF_PROTEIN_KINASE_C_BINDING	-0.1737009078867388	-0.05211464887334749	0.9584373407147426	1.0	1.0	48	ADCY6,HDAC7,SQSTM1,PARD6B,PARD6A,DACT3,LDB3,HSPB1,IRS1,TOP2B,NELL2,SDC4
GOCC_ACTOMYOSIN	-0.1744316807166866	-0.052057083301235985	0.9584832091346629	1.0	1.0	71	DCTN4,PGM5,FLNB,NEBL,PXN,CDC42BPB,MICALL2,CORO1B,PDCD6IP,ABLIM3,SYNPO2,DAAM1,LDB3,LIMA1,PRICKLE4,SIPA1L3,BAG3
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.18423430669783536	0.05204388323191672	0.9584937270087295	1.0	1.0	52	TRIM27,TLR9,LILRB2,FKBP1A,REM1,BIN1,CRHR1,NTSR1,SPINK1,PTGS2
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	0.21595459062812083	0.05195865475723249	0.9585616376110826	1.0	1.0	1115	FOXC1,HMGB2,GPRC5B,EDN3,SERPINB3,C21orf91,NOTCH1,CHODL,TOX,LILRB4,CD86,TGM2,STAT1,CCR1,LGALS9,BAX,IQGAP3,FOXC2,FZD9,WNT6,PLXNA2,LIF,DKKL1,CTNNBIP1,DNM1L,MAPK12,XRCC2,KIT,S100A1,RASAL1,WDR62,PRMT1,AMTN,PLXNB3,DCT,NR2E1,CFTR,GDPD5,ITGB8,BEND6,SFRP1,FOXD1,FAIM,LTF,E2F1,ATP11A,ETS1,SPHK1,SULT1E1,SMURF1,ARHGEF2,EXOSC6,PRKCB,PPARGC1B,HLA-DRB1,EMILIN2,CD40,PROM1,NDEL1,SNAI1,F11R,ANGPTL3,ARRB2,FOXP3,SMYD1,MALT1,HLA-G,IL34,PTPRC,GDF5,LIMK1,HLA-DRA,ADM2,BTN2A2,BMP6,GPM6B,IL15RA,ANGPTL4,ATF4,CYP27B1,FAM20C,SRC,KDM1A,LYN,IL12RB1,CCL19,CEBPB,TMEM64,IL2RA,HIF1A,EFNA5,FBXO5,WDFY2,IL7R,SOCS1,TNFSF9,IL18,AKIRIN1,DBN1,GHRL,OSR1,LTA,SOD2,EDN1,PRKCA,GLIPR2,PTPRZ1,SOX11,EIF4G1,C3,SOX10,PIK3CD,SOX4,ADA,ZNF488,GCNT2,ZAP70,TNF,VEGFA,VLDLR,SERPINE2,CDC20,HSF1,LRP8,TWF2,RAP1A,IL7,CEACAM1,EPHB2,TMEM79,IL6,EHD1,SRF,RETN,GAL,CD80,PLXNA1,DMRTA2,CALR,HPSE,NUMBL,STK25,DUOXA1,CD53,EPHB1,PNP,WNT11,SOX9,RIMS2,MPL,LBH,NCKAP1L,PROX1,EVI2B,RIPK2,TBX21,SOCS5,DKK1,LILRB2,TIAM2,TGIF2,MYC,EPHB3,SEMA7A,FLNA,VNN1,CDK1,IL13,POU4F1,CARM1,PIM1,MIR17HG,S100A10,ARPC2,FES,TRPV2,RHEB,RUNX3,SDCBP,CR1,SH3GL3,MIXL1,AURKA,IL1RAP,CHD7,SOX6,SYK,KDM2B,TRIM16,POR,ASB4,SHANK3,RPS6KA3,ETV4,SAV1,LPAR3,IL1B,GH1,CSF2,MSH2,ZBED2,DISC1,RPS6KA1,ADM,SOCS3,NPPC,ZC4H2,KRT17,CD74,OLFM4,ANXA3,PTGS2,WWTR1,TEAD4,BTK,VASH2,TRADD,DAB2IP,STK3,PTCH1,ADRA2B,CLIC1,PLAA,IL12B,SASH3,EZH2,ALK,CX3CL1,SLITRK2,MESP1,L1CAM,CD27,CHI3L1,TLR2,HCLS1,CPNE5,STK24,CYP26B1,CFL1,BNC1,OLFM2,DVL3,CORO1C,BIN1,TCF3,MAP3K5,IFNG,HDAC2,TCF7L2,WIF1,PPARD,SMO,GATA6,ANXA1,CD4,NFKBID,WNT5B,WNT10B,SOX8,SFN,CXCR4,IL1RL2,SMAP1,SMURF2,ANKRD27,B4GALT5,CXCL9,INPP5D,CLEC7A,PAK3,IGFBP3,ACTR2,KLF5,FGF2,DMRT1,FGF9,S1PR2,IL23A,NF2,TYROBP,TGFB2,TNFRSF1B,IL15,TNFSF14,TSPO,PPARGC1A,TNFSF13B,ASPM,UNC13D,CD83,RNF112,NKX2-5,ADAMTS9,LMNA,PPIB,BMP2,TMIGD2,MAD2L2,IL4I1,SEMA4D,IL1A,BOC,CBFB,SLC39A12,KIR2DL4
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	0.22675810664318047	0.05195114042279375	0.9585676250960184	1.0	1.0	1112	GPRC5B,BCL11A,ART3,NCK1,GALNT3,WNK3,LILRB4,LOXL4,CTCFL,PTPN2,SEMA4D,TTLL4,BAX,PRKX,DR1,LIF,ERRFI1,IVL,IL12RB2,MTF2,BEND3,MAPK12,PRKAG2,CD300A,KIT,DYRK4,AGBL5,FKBP11,PADI2,PRMT1,RPS6KB2,STAP1,FOLH1,JMJD6,VPS72,WDR5,SFRP1,PML,CAMK1D,DDIT4,NCK2,NAA50,SPHK1,BAK1,ACTL6A,IL22RA2,ARHGEF2,PRKCB,RLF,MSL3,BRD7,CD40,BRD4,FOXP3,MELK,ARRB2,GAPDH,SMYD1,PLOD1,IL34,NCF1,ADAM17,PLCG2,PTPRC,GFI1,CSK,BMP6,NCAPG2,CHEK2,PPIH,KDM1A,LYN,EFNA5,ACTB,PPIL1,NFYA,IFIH1,PLOD3,SETD6,SOCS1,FKBP1A,RASD2,IL18,FGR,NFYC,SGK1,PRDX4,IL12A,VRK2,GHRL,MAP2K3,PRKCA,PLOD2,OSM,CDC42BPG,SUV39H1,TTL,EIF4G1,PRMT2,SOX4,TNF,HBEGF,ZAP70,CSNK2B,VEGFA,PPIE,TAF5L,ITGB2,KLF15,HSF1,LRP8,IL31RA,PRNP,CAMK2D,IL7,EPHB2,IL6,DNMT3B,JMJD4,SPOCK2,ROS1,MARK1,CDC7,MAPK7,IRF4,TAF2,PHF19,BCR,ZDHHC14,HDAC9,CD80,EGFR,CRTC2,DCLK2,NCOA7,STYK1,DDOST,EPHB1,TCL1A,ZDHHC19,SUMO3,PFN2,EPHA2,YEATS2,CCL5,SUV39H2,RIPK2,TRIM27,PPM1F,CAMKV,LILRA5,RPS6KA4,SOCS5,DKK1,UBA2,EPHB3,ZDHHC18,EPHB6,CAD,DPH2,BTC,CDK1,IL13,CARM1,CD3E,FES,CHEK1,MGAT1,JAK3,HMBS,RAP2B,AURKA,SYK,MET,CLSPN,PLK1,TRIM16,ITK,TTK,POR,AGTPBP1,SPINK1,PAX5,RPS6KA3,METAP1,SPI1,NAA10,ROR1,PRKCQ,GALNT13,IL1B,KDM4D,GH1,CSF2,TYRO3,FCGR1A,TGFA,LATS2,ZDHHC8,FYN,RPS6KA1,SOCS3,HCK,YES1,MAP4K1,TTLL2,PARD3,DUSP22,ING3,EGLN1,CD74,PTGS2,BTK,ABI1,PRKY,MAP3K7,PAQR3,IKBKE,CLEC6A,TSLP,AURKB,TAF6,IL12B,EZH2,ALK,DOCK7,CIT,PBK,CSNK2A2,CHI3L1,DNMT1,HCLS1,MATK,ANGPT1,SPRY2,STK38,DOCK3,LTK,EREG,EIF2AK2,DMD,PRDM7,IFNG,MAST1,HDAC2,TXK,TXN,RPN1,CD4,DERL3,PPIF,CBL,ENY2,UHRF2,CLEC7A,CAMK1G,CPA4,SMARCB1,SMYD2,TRRAP,LCK,MTCP1,S1PR2,IL23A,NF2,SENP5,APP,AGBL3,IL15,TET3,ST6GAL1,S100A9,NMT2,QPCT,MASTL,OGFOD1,GALNT2,PPARGC1A,ATG5,S100A8,UBE2J1,GCSH,LMNA,PPIB,TAF5,CNKSR3,MAD2L2,SENP3,VRK1,LRRK1,RANGAP1
HP_INCREASED_HEMOGLOBIN	-0.21850141847917987	-0.05183810600438665	0.9586576921539369	1.0	1.0	8	VHL,GATA1,EPAS1,JAK2,SH2B3,HBB,EPO,EGLN1
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	-0.18807033162698886	-0.05175325875167819	0.9587252997174873	1.0	1.0	13	LONP1,POLG2,FLCN,LIG3,TP53,PARP1,ENDOG,TOP3A,STOX1,DNA2,SESN2,MPV17,PPARGC1A
HP_DILATATION_OF_THE_BLADDER	0.2447287899860524	0.05167627433497446	0.9587866423122724	1.0	1.0	10	MYL9,FOXF1,AVPR2,TP63,ACTG2,LMOD1,AQP2,MYLK,MYOCD
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION	0.23103522319653785	0.05161906190297566	0.9588322303852057	1.0	1.0	12	
